pubukprn,kiscourseid,kismode,title,legal_name,provaddress,t1,t2,t3,t4,t5,t6,t7,nsspop,overall
10000961,L100UECNBF-FT-BSC,01,Economics and Business Finance,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",78,75,73,87,92,86,79,20,81.4
10000961,L100UECNBF-KW-BSC,01,Economics and Business Finance with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",75,79,63,79,86,79,74,15,76.4
10000961,L100UECNMGT-FT-BSC,01,Economics and Management,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",77.7,75.5,69.7,83.2,82.5,82.8,74.7,115,78
10000961,L100UECNMGT-KW-BSC,01,Economics and Management with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",77.7,75.5,69.7,83.2,82.5,82.8,74.7,115,78
10000961,L100UECON-FT-BSC,01,Economics,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",63,68,52,74,50,61,38,15,58
10000961,L100UECON-KW-BSC,01,Economics with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",79,78,71,85,83,82,77,100,79.3
10000961,L100UECONACT-FT-BSC,01,Economics and Accounting,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",80.6,79.6,78.1,87.7,84.6,86.9,80.3,220,82.5
10000961,L100UECONACT-KW-BSC,01,Economics and Accounting with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",75,67,67,73,73,68,64,10,69.6
10000961,L200UPLT-FT-BSC,01,Politics,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",92,92,82,96,88,100,91,10,91.6
10000961,L200UPLT-KW-BSC,01,Politics with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",90,86,92,90,95,93,84,20,90
10000961,L200UPLTSOC-FT-BSC,01,Politics and Sociology,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",92,88,92,95,89,88,93,30,91
10000961,L200UPLTSOC-KW-BSC,01,Politics and Sociology with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",92,88,92,95,89,88,93,30,91
10000961,L240UINTPLT-FT-BSC,01,International Politics,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",100,95,93,96,100,90,92,10,95.1
10000961,L240UINTPLT-KW-BSC,01,International Politics with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",90,86,86,92,88,95,92,15,89.9
10000961,L300USOCIOL-FT-BSC,01,Sociology,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",96,88,97,100,92,90,92,15,93.6
10000961,L300USOCIOL-KW-BSC,01,Sociology with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",92,88,92,95,89,88,93,30,91
10000961,L300USOCIOL-NW-BSC,01,Sociology with Placements,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",92,88,92,95,89,88,93,30,91
10000961,LL3PUANTSOC-FT-BSC,01,Anthropology and Sociology,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",93.8,89.8,92.2,96.2,91.8,88,93.8,40,92.2
10000961,LL3PUANTSOC-KW-BSC,01,Anthropology and Sociology with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",93.8,89.8,92.2,96.2,91.8,88,93.8,40,92.2
10000961,LL3PUANTSOC-NW-BSC,01,Anthropology and Sociology with Placements,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",93.8,89.8,92.2,96.2,91.8,88,93.8,40,92.2
10000961,LV21UPLT-HY-FT-BSC,01,Politics and History,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",91,89.5,90,93.5,92.5,90,87.5,40,90.6
10000961,LV21UPLT-HY-KW-BSC,01,Politics and History with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",91,89.5,90,93.5,92.5,90,87.5,40,90.6
10000961,M100ULAW2-FT-LLB,01,Law,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",78,75,61,74,71,80,57,45,70.9
10000961,M100ULAW2-KW-LLB,01,Law with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",63,56,56,51,53,83,47,35,58.4
10000961,M100ULAWGRAD-FT-LLB,01,Law (Graduate Entry),Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",72,68,61,65,66,82,53,120,66.7
10000961,M100ULAWGRAD-KW-LLB,01,Law (Graduate Entry) with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",72,68,61,65,66,82,53,120,66.7
10000961,M211ULAWCJ-FT-LLB,01,Law with Criminal Justice,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",70,78,51,64,73,86,68,10,70
10000961,M211ULAWCJ-KW-LLB,01,Law with Criminal Justice with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",85,80,59,75,85,77,57,10,74
10000961,M221ULAWIAC-FT-LLB,01,Law with International Arbitration & Commercial Law,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",73,75,60,68,55,91,58,10,68.6
10000961,M221ULAWIAC-KW-LLB,01,Law with International Arbitration & Commercial Law with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",72,68,61,65,66,82,53,120,66.7
10000961,M78AUCRIMIN-FT-BSC,01,Criminology,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",92,88,92,95,89,88,93,30,91
10000961,M78AUCRIMIN-KW-BSC,01,Criminology with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",92,88,92,95,89,88,93,30,91
10000961,M78AUCRIMIN-NW-BSC,01,Criminology with Placements,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",92,88,92,95,89,88,93,30,91
10000961,M8E8UEEEEES-FT-BENG,01,Electronic and Electrical Engineering (Energy Systems),Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",74,77,77,85,74,87,67,40,77.3
10000961,M8E8UEEEEES-KW-BENG,01,Electronic and Electrical Engineering (Energy Systems) with Professional Development,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",74,77,77,85,74,87,67,40,77.3
10000961,M9LCUANTHRO2-FT-BSC,01,Anthropology,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",99,95,93,100,100,88,96,10,95.9
10000961,M9LCUANTHRO2-KW-BSC,01,Anthropology with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",99,95,93,100,100,88,96,10,95.9
10000961,M9LCUANTHRO2-NW-BSC,01,Anthropology with Placements,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",99,95,93,100,100,88,96,10,95.9
10000961,N100UBUSMGT-FT-BSC,01,Business and Management,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",78,73,80,85,85,85,82,45,81.1
10000961,N100UBUSMGT-KW-BSC,01,Business and Management with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",81,80,79,80,85,85,81,25,81.6
10000961,N100UINTBUS-FT-BSC,01,International Business,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",81,79,68,81,75,88,83,15,79.3
10000961,N100UINTBUS-KW-BSC,01,International Business with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",72,74,77,82,86,81,84,20,79.4
10000961,N300UBANKFIN-FT-BSC,01,Banking and Finance,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",85,84,85,92,83,93,80,40,86
10000961,N300UBANKFIN-KW-BSC,01,Banking and Finance with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",85,84,85,92,83,93,80,40,86
10000961,N300UFINACC-FT-BSC,01,Finance and Accounting,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",80,84,85,82,82,86,79,10,82.6
10000961,N300UFINACC-KW-BSC,01,Finance and Accounting with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",80,80,82,95,82,97,76,10,84.6
10000961,N400UACCOUNT-FT-BSC,01,Accountancy,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",78,82,88,96,88,88,82,10,86
10000961,N400UACCOUNT-KW-BSC,01,Accountancy with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",85,80,84,90,80,90,77,10,83.7
10000961,P313UFILMPRO-FT-BA,01,Film Production,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",88,83,79,87,93,96,73,15,85.6
10000961,P313UFILMPRO-KW-BA,01,Film Production with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",77,74,76,77,65,86,64,30,74.1
10000961,P313UFILPRTH-FT-BA,01,Film Production and Theatre,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",68,69,78,95,32,80,70,10,70.3
10000961,P313UFILPRTH-KW-BA,01,Film Production and Theatre with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",80.6,77.2,76,79.4,55,79.6,66.4,50,73.5
10000961,PJF7UGEOG-CW-BSC,01,Geography with Placements,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",93,93,89,97,79,92,84,15,89.6
10000961,PJF7UGEOG-FT-BSC,01,Geography,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",93,93,89,97,79,92,84,15,89.6
10000961,PJF7UGEOG-KW-BSC,01,Geography with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",93,93,89,97,79,92,84,15,89.6
10000961,PP33UFILTELS-FT-BA,01,Film and Television Studies,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",76.1,78.5,81.5,82,71.4,86.9,72.2,55,78.4
10000961,PP33UFILTELS-KW-BA,01,Film and Television Studies with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",76.1,78.5,81.5,82,71.4,86.9,72.2,55,78.4
10000961,PP33UFILTVEN-FT-BA,01,Film and Television Studies and English,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",78.6,80.6,80.7,85,74.3,86.1,74.7,70,80
10000961,PP33UFILTVEN-KW-BA,01,Film and Television Studies and English with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",78.6,80.6,80.7,85,74.3,86.1,74.7,70,80
10000961,Q300UENCRTWR-FT-BA,01,English with Creative Writing,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",88,88,78,96,85,83,84,15,86
10000961,Q300UENCRTWR-KW-BA,01,English with Creative Writing with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",88,88,78,96,85,83,84,15,86
10000961,Q300UENGLISH-FT-BA,01,English,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",94,88,87,100,97,88,88,15,91.7
10000961,Q300UENGLISH-KW-BA,01,English with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",88,88,78,96,85,83,84,15,86
10000961,V391UMILINTH-FT-BA,01,Military and International History,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",90,92,90,96,83,81,81,10,87.6
10000961,V391UMILINTH-KW-BA,01,Military and International History with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",92,93,88,97,90,87,91,20,91.1
10000961,W280UDIGDES2-FT-BSC,01,Digital Design,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",81.7,80.5,81.8,87.6,80.6,86,76.9,380,82.2
10000961,W280UDIGDES2-KW-BSC,01,Digital Design with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",80,82,68,75,75,87,63,10,75.7
10000961,W280UGAMESDE-FT-BA,01,Games Design,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",100,96,94,95,100,94,92,20,95.9
10000961,W300UMUSIC3-FT-BA,01,Music,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",100,90,94,95,85,73,87,10,89.1
10000961,W300UMUSIC3-KW-BA,01,Music with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",96,86,94,94,83,76,89,20,88.3
10000961,W440UTHEACRW-FT-BA,01,Theatre and Creative Writing,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",86,82,76,83,40,70,70,20,72.4
10000961,W440UTHEACRW-KW-BA,01,Theatre and Creative Writing with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",86,82,76,83,40,70,70,20,72.4
10000961,W440UTHEAENG-FT-BA,01,Theatre and English,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",86,82,76,83,40,70,70,20,72.4
10000961,W440UTHEAENG-KW-BA,01,Theatre and English with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",86,82,76,83,40,70,70,20,72.4
10000961,W600UVIEFMOG-FT-BSC,01,Visual Effects and Motion Graphics,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",88.5,85.5,81.6,85.8,79.9,87.1,78.9,150,83.9
10000961,W600UVIEFMOG-KW-BSC,01,Visual Effects and Motion Graphics with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",88.5,85.5,81.6,85.8,79.9,87.1,78.9,150,83.9
10000961,W800UCRTWRIT-FT-BA,01,Creative Writing,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",79,71,69,90,71,94,73,15,78.1
10000961,W800UCRTWRIT-KW-BA,01,Creative Writing with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",79,71,69,90,71,94,73,15,78.1
10000961,WW28UGMDSACW-FT-BA,01,Games Design and Creative Writing,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",90,90,94,100,90,93,77,10,90.6
10000961,X300UEDUC-FT-BA,01,Education,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",86,85,84,91,91,84,81,30,86
10000961,X300UEDUC-KW-BA,01,Education with Placement Year,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",87,87,85,92,92,86,83,35,87.4
10003270,28G3,01,Design Engineering,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",95,91,71,94,93,89,89,55,88.9
10003270,A100,01,Medicine,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",91,85,88,90,81,93,90,255,88.3
10003270,A102,01,Medicine (Graduate Entry),"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",91,85,88,90,81,93,90,255,88.3
10003270,B101,01,Medical Biosciences,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",91,84,65,88,77,90,72,95,81
10003270,B111,01,Medical Biosciences with Management,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",83,83,54,81,62,82,64,15,72.7
10003270,B800,01,Biomedical Technology Ventures,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",84,79,48,83,61,86,68,95,72.7
10003270,BH9C,01,Biomedical Engineering,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",83,79,45,81,65,87,67,55,72.4
10003270,BJ95,01,Biomaterials and Tissue Engineering,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",85.5,80.2,51.9,83.8,62.9,85.2,69.9,155,74.2
10003270,C100,01,Biological Sciences,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",84,84,59,78,69,83,58,105,73.6
10003270,C180,01,Ecology and Environmental Biology,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",82,81,58,78,66,87,57,245,72.7
10003270,C1R1,01,Biological Sciences with French for Science,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",87.1,84.2,60.1,81,70.5,85.2,57.5,140,75.1
10003270,C1R2,01,Biological Sciences with German for Science,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",87.1,84.2,60.1,81,70.5,85.2,57.5,140,75.1
10003270,C1R4,01,Biological Sciences with Spanish for Science,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",87.1,84.2,60.1,81,70.5,85.2,57.5,140,75.1
10003270,C500,01,Microbiology,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",82,81,58,78,66,87,57,245,72.7
10003270,C700,01,Biochemistry,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",78,80,60,76,63,89,60,80,72.3
10003270,C7R1,01,Biochemistry with French for Science,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",80.1,78,57.5,77.5,61.7,90.6,58.5,130,72
10003270,C7R2,01,Biochemistry with German for Science,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",80.1,78,57.5,77.5,61.7,90.6,58.5,130,72
10003270,C7R4,01,Biochemistry with Spanish for Science,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",80.1,78,57.5,77.5,61.7,90.6,58.5,130,72
10003270,F100,01,Chemistry,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",87,81,65,85,83,89,71,40,80.1
10003270,F101,01,Chemistry with Research Abroad and a Year in Industry,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",89,82,68,86,84,91,74,175,82
10003270,F103,01,Chemistry,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",89,83,70,88,85,91,77,75,83.3
10003270,F104,01,Chemistry with Research Abroad,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",89,82,68,86,84,91,74,175,82
10003270,F105,01,Chemistry with a Year in Industry,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",98,92,78,100,85,90,87,10,90
10003270,F124,01,Chemistry with Medicinal Chemistry,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",84,73,64,86,79,92,75,15,79
10003270,F125,01,Chemistry with Medicinal Chemistry and a Year in Industry,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",89,82,68,86,84,91,74,175,82
10003270,F1F3,01,Chemistry with Molecular Physics,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",87,89,65,80,77,89,64,15,78.7
10003270,F1FH,01,Chemistry with Molecular Physics and a Year in Industry,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",84.3,76.3,56.5,80.3,69.9,88.9,63.1,365,74.2
10003270,F1NF,01,Chemistry with Management,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",87.4,81.6,66.4,84,79,91,71.1,205,80.1
10003270,F300,01,Physics,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",73,71,47,74,55,80,49,20,64.1
10003270,F303,01,Physics,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",79,69,44,75,53,88,53,75,65.9
10003270,F309,01,Physics with a Year Abroad,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",78,65,52,70,47,89,56,15,65.3
10003270,F325,01,Physics with Theoretical Physics,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",76,69,39,70,57,86,57,30,64.9
10003270,F390,01,Physics with Theoretical Physics,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",83,79,45,80,61,88,53,50,69.9
10003270,F520,01,Earth and Planetary Science with a Year Abroad,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",90.3,93.4,78.6,93.8,94.6,91.1,91.2,90,90.4
10003270,F600,01,Geology,"Imperial College of Science, Technology and Medicine","Faculty Building, Exhibition Road, London, SW7 2AZ",91,93,79,94,95,90,91,70,90.4
